entity,n-revs
frontend/dist/assets/styles/vendor/bootstrap/mixins/_gradients.scss,4
frontend/dist/10-es5.78b61898c7f012b0f932.js,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_reset-text.scss,4
frontend/src/app/views/cursos/gestion/gestion.component.ts,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_utilities.scss,4
frontend/dist/assets/images/danger.svg,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_clearfix.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_list-group.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_nav.scss,4
frontend/dist/iconsmind.e46edded8037dc3ee811.svg,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_text-hide.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_embed.scss,4
frontend/dist/page-bg-bottom.ec613ada298590517b55.png,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_float.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_custom-forms.scss,4
frontend/dist/assets/styles/vendor/bootstrap/.travis.yml,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_hover.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_transition.scss,4
frontend/dist/12-es5.0a26959d453eef90ecca.js,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_text-emphasis.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_input-group.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_shadows.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_media.scss,4
frontend/dist/close.59b74f7a717aac2af2bb.svg,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_popover.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_forms.scss,4
frontend/dist/assets/styles/vendor/bootstrap/.gitattributes,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_mixins.scss,4
backend/database/migrations/2014_10_12_000000_create_users_table.php,4
frontend/dist/assets/images/close.svg,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_caret.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_gradients.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_buttons.scss,4
frontend/dist/assets/styles/vendor/bootstrap/.gitignore,4
frontend/dist/styles.3c57864012b346beb7a8.css,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_nav-divider.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_tooltip.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_background-variant.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_buttons.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_card.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_flex.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_carousel.scss,4
frontend/dist/assets/styles/vendor/bootstrap/.eslintignore,4
frontend/dist/assets/images/page-bg-bottom.png,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_buttons.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_print.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_badge.scss,4
frontend/dist/assets/styles/vendor/bootstrap/.browserslistrc,4
frontend/dist/assets/styles/vendor/bootstrap/_functions.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_box-shadow.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_grid.scss,4
frontend/dist/assets/styles/iconsmind/iconsmind.ttf,4
