language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.82  T=4.01 s (154.2 files/s, 240071.9 lines/s)"
TypeScript,./Memoria2021/frontend/src/app/_services/usuarios.service.ts,15,0,59
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_caret.scss,7,0,59
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/mixins/_caret.scss,7,0,58
TypeScript,./Memoria2021/frontend/src/app/shared/directives/scroll-to.directive.ts,5,3,58
HTML,./Memoria2021/frontend/src/app/views/ui-kits/cards-ecommerce/cards-ecommerce.component.html,8,0,57
Python,./Memoria2021/backend/public/scripts/git_proximity_analysis.py,17,33,57
HTML,./Memoria2021/frontend/src/app/views/dashboard/dashboad-estudiante/dashboad-estudiante.component.html,7,0,56
HTML,./Memoria2021/frontend/src/app/shared/components/customizer/customizer.component.html,0,0,56
TypeScript,./Memoria2021/frontend/src/app/shared/models/calendar-event.model.ts,2,0,56
PHP,./Memoria2021/backend/config/cache.php,17,34,55
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_functions.scss,13,19,54
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_functions.scss,13,19,54
HTML,./Memoria2021/frontend/src/app/views/ui-kits/rating/rating.component.html,5,0,54
TypeScript,./Memoria2021/frontend/src/app/views/ui-kits/ui-kits.module.ts,2,0,53
TypeScript,./Memoria2021/frontend/src/app/_services/authentication.service.ts,9,3,53
HTML,./Memoria2021/frontend/src/app/views/ui-kits/alerts/alerts.component.html,8,0,52
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_breadcrumb.scss,1,0,51
SVG,./Memoria2021/frontend/src/assets/images/checkmark.svg,0,1,51
HTML,./Memoria2021/frontend/src/app/views/proyectos/gestion/details-project/details-project.component.html,1,0,50
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_grid-framework.scss,9,8,50
HTML,./Memoria2021/frontend/src/app/views/sessions/signin/signin.component.html,1,0,48
PHP,./Memoria2021/backend/config/queue.php,14,32,47
PHP,./Memoria2021/backend/config/mail.php,17,47,46
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_invoice.scss,2,0,46
TypeScript,./Memoria2021/frontend/src/app/shared/directives/dropdown.directive.ts,9,0,46
TypeScript,./Memoria2021/frontend/src/app/shared/animations/shared-animations.ts,3,0,46
TypeScript,./Memoria2021/frontend/src/app/shared/components/layouts/layouts.module.ts,1,0,45
TypeScript,./Memoria2021/frontend/src/app/views/proyectos/proyectos.module.ts,4,0,45
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_code.scss,7,7,44
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/utilities/_embed.scss,7,1,44
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/utilities/_spacing.scss,5,3,43
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/utilities/_borders.scss,9,7,43
HTML,./Memoria2021/frontend/src/app/views/ui-kits/buttons-loading/buttons-loading.component.html,3,0,43
