entity,n-revs
Surtidorr/dist/run718039953/Surtidorr.html,2
Surtidorr/dist/run1980735597/Surtidorr.html,2
Empresa/manifest.mf,2
Surtidorr/dist/run1641911394/Surtidorr.jar,2
Sucursal/dist/run2083541816/Sucursal.jnlp,2
Surtidorr/dist/run2005729689/web-files/dtjava.js,2
Surtidorr/dist/run2005729689/web-files/javafx-chrome.png,2
Sucursal/dist/run2083541816/web-files/javafx-loading-100x100.gif,2
Surtidorr/dist/run661834463/Surtidorr.html,2
Surtidorr/dist/run919453216/Surtidorr.jar,2
Surtidorr/dist/run992465243/Surtidorr.jnlp,2
Empresa/nbproject/project.xml,2
Surtidorr/dist/run1980735597/web-files/upgrade_javafx.png,2
Surtidorr/dist/run814489707/Surtidorr.jnlp,2
Surtidorr/dist/run1980735597/web-files/javafx-loading-25x25.gif,2
Surtidorr/dist/run2005729689/web-files/upgrade_javafx.png,2
Surtidorr/dist/run610123790/Surtidorr.jnlp,2
Sucursal/dist/run1054097311/web-files/get_java.png,2
Empresa/build.xml,2
Sucursal/dist/run1054097311/web-files/javafx-loading-25x25.gif,2
Empresa/nbproject/project.properties,2
Surtidorr/dist/run1048555439/Surtidorr.jnlp,2
Sucursal/dist/run2083541816/web-files/error.png,2
Surtidorr/dist/run1980735597/Surtidorr.jnlp,2
Surtidorr/nbproject/project.properties,2
Surtidorr/config.properties,2
README.md,2
Surtidorr/dist/run919453216/Surtidorr.jnlp,2
Sucursal/dist/run2083541816/web-files/upgrade_java.png,2
Surtidorr/dist/run586715325/Surtidorr.jnlp,2
CasaMatriz/nbproject/build-impl.xml,2
Surtidorr/dist/run992465243/Surtidorr.jar,2
Surtidorr/nbproject/genfiles.properties,2
CasaMatriz/nbproject/genfiles.properties,2
Surtidorr/dist/run814489707/Surtidorr.jar,2
Surtidorr/dist/run664086531/Surtidorr.jnlp,2
Sucursal/dist/run1054097311/web-files/error.png,2
Sucursal/nbproject/UPDATED.TXT,2
Surtidorr/dist/run1048555439/web-files/upgrade_java.png,2
Surtidorr/dist/run1422971993/Surtidorr.jar,2
Surtidorr/dist/run904673203/Surtidorr.jar,2
Sucursal/dist/run1054097311/lib/sqlite-jdbc-3.30.1.jar,2
Surtidorr/dist/run622683953/Surtidorr.html,2
Surtidorr/dist/run2005729689/Surtidorr.html,2
Surtidorr/dist/run9514850/Surtidorr.html,2
Sucursal/dist/run1054097311/web-files/dtjava.js,2
Surtidorr/dist/run1980735597/web-files/dtjava.js,2
Surtidorr/dist/run1048555439/web-files/javafx-loading-25x25.gif,2
Surtidorr/dist/run1866522280/Surtidorr.jar,2
Surtidorr/dist/run664086531/Surtidorr.html,2
Sucursal/dist/run2083541816/web-files/javafx-chrome.png,2
Sucursal/dist/run2083541816/Sucursal.html,2
Surtidorr/dist/run2005729689/Surtidorr.jar,2
Surtidorr/dist/run814489707/Surtidorr.html,2
Sucursal/build/classes/sucursal/Transaccion.class,2
Surtidorr/dist/run664086531/Surtidorr.jar,2
Surtidorr/dist/run586715325/Surtidorr.jar,2
Empresa/nbproject/private/private.properties,2
Sucursal/dist/run1054097311/web-files/get_javafx.png,2
Surtidorr/dist/run718039953/Surtidorr.jnlp,2
Sucursal/dist/run2083541816/web-files/javafx-loading-25x25.gif,2
Sucursal/nbproject/private/private.properties,2
Empresa/nbproject/genfiles.properties,2
Surtidorr/dist/run2005729689/web-files/get_javafx.png,2
Surtidorr/dist/run1048555439/web-files/javafx-loading-100x100.gif,2
Surtidorr/dist/run904673203/Surtidorr.jnlp,2
Sucursal/dist/run1054097311/web-files/upgrade_javafx.png,2
Sucursal/dist/run1054097311/web-files/upgrade_java.png,2
Surtidorr/src/surtidorr/ClienteV0.java,2
Surtidorr/dist/run622683953/Surtidorr.jnlp,2
Surtidorr/dist/run718039953/Surtidorr.jar,2
Surtidorr/dist/run9514850/Surtidorr.jnlp,2
Surtidorr/dist/run1048555439/web-files/dtjava.js,2
Surtidorr/dist/run992465243/Surtidorr.html,2
Sucursal/dist/run1054097311/Sucursal.jnlp,2
Surtidorr/dist/run1048555439/Surtidorr.jar,2
Sucursal/dist/run1054097311/web-files/javafx-chrome.png,2
Surtidorr/dist/run2005729689/web-files/error.png,2
Surtidorr/dist/run661834463/Surtidorr.jnlp,2
Surtidorr/dist/run904673203/Surtidorr.html,2
Surtidorr/dist/run1816687839/Surtidorr.jar,2
Sucursal/dist/lib/sqlite-jdbc-3.30.1.jar,2
Surtidorr/dist/run1048555439/web-files/upgrade_javafx.png,2
CasaMatriz/src/sucursal/Transaccion.java,2
Surtidorr/dist/run1048555439/Surtidorr.html,2
Surtidorr/dist/run2005729689/web-files/javafx-loading-100x100.gif,2
Surtidorr/dist/run1473876412/Surtidorr.jar,2
Sucursal/dist/run2083541816/web-files/get_java.png,2
Surtidorr/dist/run1048555439/web-files/get_java.png,2
Sucursal/dist/run1054097311/web-files/javafx-loading-100x100.gif,2
Surtidorr/dist/run719146672/Surtidorr.jar,2
Empresa/nbproject/build-impl.xml,2
Surtidorr/dist/run1980735597/web-files/get_javafx.png,2
Surtidorr/dist/run622683953/Surtidorr.jar,2
Surtidorr/dist/run586715325/Surtidorr.html,2
Sucursal/dist/run1054097311/Sucursal.jar,2
Surtidorr/dist/run2005729689/web-files/upgrade_java.png,2
Surtidorr/dist/run1980735597/web-files/get_java.png,2
Sucursal/dist/run2083541816/web-files/get_javafx.png,2
Surtidorr/dist/run1980735597/Surtidorr.jar,2
Surtidorr/dist/run2005729689/web-files/get_java.png,2
Surtidorr/dist/run2005729689/web-files/javafx-loading-25x25.gif,2
Surtidorr/dist/run9514850/Surtidorr.jar,2
Surtidorr/dist/run39319247/Surtidorr.jar,2
Surtidorr/dist/run1048555439/web-files/error.png,2
Surtidorr/dist/run610123790/Surtidorr.html,2
Sucursal/dist/run2083541816/web-files/upgrade_javafx.png,2
Sucursal/dist/run1054097311/Sucursal.html,2
Sucursal/dist/run2083541816/Sucursal.jar,2
Empresa/src/empresa/Empresa.java,2
Surtidorr/dist/run2005729689/Surtidorr.jnlp,2
Surtidorr/dist/run1980735597/web-files/javafx-chrome.png,2
Surtidorr/dist/run919453216/Surtidorr.html,2
Surtidorr/dist/run1048555439/web-files/javafx-chrome.png,2
Surtidorr/dist/run1980735597/web-files/javafx-loading-100x100.gif,2
CasaMatriz/src/{casamatriz/modelos => sucursal}/Sucursal.java,1
Sucursal/src/sucursal/FileHandler.java,1
CasaMatriz/nbproject/jfx-impl_backup_3.xml,1
CasaMatriz/dist/web-files/upgrade_javafx.png,1
Surtidorr/dist/{run1422971993 => run39319247}/Surtidorr.jnlp,1
Surtidorr/build/classes/sucursal/Informacion.class,1
Surtidorr/dist/run1505351488/Surtidorr.jnlp,1
CasaMatriz/dist/web-files/javafx-chrome.png,1
CasaMatriz/src/{sucursal => casamatriz/modelos}/Reporte.java,1
CasaMatriz/nbproject/configs/Run_in_Browser.properties,1
Sucursal/dist/web-files/error.png,1
Surtidorr/build.xml,1
CasaMatriz/build/classes/sucursal/Transaccion.class,1
Sucursal/nbproject/private/configs/Run_as_WebStart.properties,1
Surtidorr/nbproject/jfx-impl_backup.xml,1
sucursal_dump.sql,1
Surtidorr/dist/run1703130730/Surtidorr.jar,1
Surtidorr/nbproject/jfx-impl_backup_3.xml,1
Surtidorr/dist/run719146672/Surtidorr.jnlp,1
Sucursal/sqlite-jdbc-3.30.1.jar,1
Surtidorr/dist/run719146672/Surtidorr.html,1
Surtidorr/dist/{run1641911394 => run1473876412}/Surtidorr.jnlp,1
Sucursal/build/classes/sucursal/Informacion.class,1
CasaMatriz/nbproject/project.xml,1
Sucursal/nbproject/jfx-impl_backup_2.xml,1
Surtidorr/dist/run1703130730/Surtidorr.html,1
Surtidorr/nbproject/project.xml,1
Sucursal/nbproject/configs/Run_in_Browser.properties,1
CasaMatriz/src/{sucursal => casamatriz/modelos}/Sucursal.java,1
CasaMatriz/src/{casamatriz/modelos => sucursal}/Informacion.java,1
CasaMatriz/dist/web-files/error.png,1
CasaMatriz/src/casamatriz/Transaccion.java,1
Sucursal/dist/web-files/javafx-loading-25x25.gif,1
Surtidorr/dist/{run1866522280 => run39319247}/Surtidorr.html,1
Sucursal/src/sucursal/Informacion.java,1
Surtidorr/dist/run39319247/Surtidorr.jnlp,1
Sucursal/dist/web-files/get_javafx.png,1
Surtidorr/src/sucursal/Falla.java,1
CasaMatriz/nbproject/private/private.properties,1
CasaMatriz/src/{casamatriz/modelos => sucursal}/Reporte.java,1
Surtidorr/dist/run1641911394/Surtidorr.html,1
Surtidorr/dist/{run1816687839 => run1703130730}/Surtidorr.jnlp,1
CasaMatriz/nbproject/private/configs/Run_in_Browser.properties,1
Surtidorr/dist/.DS_Store,1
Surtidorr/dist/{run1816687839 => run1703130730}/Surtidorr.html,1
Sucursal/nbproject/private/private.xml,1
CasaMatriz/src/sucursal/Reporte.java,1
Surtidorr/dist/run1422971993/Surtidorr.jnlp,1
Sucursal/nbproject/jfx-impl_backup.xml,1
Sucursal/nbproject/jfx-impl_backup_1.xml,1
Sucursal/dist/web-files/upgrade_javafx.png,1
CasaMatriz/dist/web-files/get_java.png,1
CasaMatriz/nbproject/jfx-impl_backup.xml,1
Sucursal/nbproject/jfx-impl_backup_3.xml,1
CasaMatriz/manifest.mf,1
Surtidorr/dist/{run1866522280 => run719146672}/Surtidorr.jnlp,1
Sucursal/dist/web-files/get_java.png,1
Surtidorr/dist/run1866522280/Surtidorr.jnlp,1
Surtidorr/dist/run1473876412/Surtidorr.jnlp,1
Surtidorr/dist/{run1473876412 => run1505351488}/Surtidorr.html,1
Sucursal/src/sucursal/Falla.java,1
Sucursal/config.properties,1
CasaMatriz/dist/web-files/dtjava.js,1
Surtidorr/dist/run1816687839/Surtidorr.html,1
CasaMatriz/nbproject/private/configs/Run_as_WebStart.properties,1
Surtidorr/dist/{run1703130730 => run1505351488}/Surtidorr.jnlp,1
CasaMatriz/dist/web-files/javafx-loading-100x100.gif,1
CasaMatriz/src/{sucursal => casamatriz/modelos}/Transaccion.java,1
Sucursal/dist/web-files/javafx-chrome.png,1
CasaMatriz/src/{sucursal => casamatriz/modelos}/Informacion.java,1
Surtidorr/nbproject/configs/Run_in_Browser.properties,1
CasaMatriz/dist/web-files/upgrade_java.png,1
Surtidorr/nbproject/configs/Run_as_WebStart.properties,1
Surtidorr/dist/{run1422971993 => run1473876412}/Surtidorr.html,1
CasaMatriz/nbproject/private/private.xml,1
Sucursal/test.db,1
Surtidorr/dist/run1866522280/Surtidorr.html,1
Sucursal/{test.db => bencinera.db},1
CasaMatriz/build.xml,1
Surtidorr/dist/run1641911394/Surtidorr.jnlp,1
Surtidorr/dist/{run1703130730 => run1505351488}/Surtidorr.jar,1
Surtidorr/dist/run1505351488/Surtidorr.jar,1
CasaMatriz/nbproject/configs/Run_as_WebStart.properties,1
Surtidorr/nbproject/private/configs/Run_as_WebStart.properties,1
CasaMatriz/nbproject/jfx-impl_backup_2.xml,1
Surtidorr/dist/run39319247/Surtidorr.html,1
Surtidorr/nbproject/jfx-impl_backup_2.xml,1
Surtidorr/nbproject/jfx-impl_backup_5.xml,1
Sucursal/dist/web-files/javafx-loading-100x100.gif,1
CasaMatriz/build/classes/casamatriz/Cliente.class,1
CasaMatriz/src/{casamatriz/modelos => sucursal}/Transaccion.java,1
Surtidorr/dist/run1422971993/Surtidorr.html,1
Sucursal/mysql-connector-java-5.1.47.jar,1
CasaMatriz/src/{casamatriz => sucursal}/Transaccion.java,1
CasaMatriz/iniciar_casamatriz.sh,1
Surtidorr/nbproject/jfx-impl_backup_1.xml,1
Surtidorr/dist/run1505351488/Surtidorr.html,1
Surtidorr/dist/run1816687839/Surtidorr.jnlp,1
Sucursal/nbproject/configs/Run_as_WebStart.properties,1
CasaMatriz/src/sucursal/Sucursal.java,1
Surtidorr/src/sucursal/Informacion.java,1
Sucursal/nbproject/private/configs/Run_in_Browser.properties,1
Sucursal/dist/web-files/upgrade_java.png,1
CasaMatriz/nbproject/jfx-impl_backup_1.xml,1
Surtidorr/manifest.mf,1
Surtidorr/nbproject/jfx-impl_backup_4.xml,1
CasaMatriz/build/classes/casamatriz/SharedInfo.class,1
CasaMatriz/dist/web-files/get_javafx.png,1
CasaMatriz/dist/web-files/javafx-loading-25x25.gif,1
CasaMatriz/mysql-connector-java-5.1.47.jar,1
Surtidorr/dist/{run1641911394 => run719146672}/Surtidorr.html,1
Surtidorr/nbproject/private/configs/Run_in_Browser.properties,1
